ID;CHURN;AUTRE_ABONNEMENT;ANCIENNETE;CATEGORIE_OFFRE_M1;STATUT_RC_M1;STATUT_TRAFIC_M1;STATUT_FACT_M1;STATUT_TRAFIC_M2;STATUT_RC_M2;STATUT_FACT_M2;VOL_DATA_M1;MONTANT_OM_HT_M1;MONTANT_FACT_HT_M1;VOL_DATA_M2;MONTANT_OM_HT_M2;MONTANT_FACT_HT_M2;VOL_TOT_DATA_KO_M1;VOL_TOT_VOIX_M1;CONSO_M1;VOL_TOT_DATA_KO_M2;VOL_TOT_VOIX_M2;CONSO_M2
40776703;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;67.92611104;0;0;39.54189486;0;0;0;0;0;0;0;0
71151672;0;1;2- 06Mois;B2B;0;1;0;1;1;0;9868.0790018;0;0;52079.30665;8264.46280991736;0;0;0;0;0;0;0
52597130;0;1;7- 25Mois+;B2C;1;0;0;0;1;0;0;0;0;0;0;0;25257052.1230469;1433.26666666667;115590.03;13655117.2431641;1700.65;179424.69
72915042;0;1;1- 03Mois;B2B;1;1;0;1;1;0;81908.54066;0;0;3523.9346601;0;0;6014912.45214844;78.5666666666667;2800;3305706.05371094;102.866666666667;2950
66969234;0;0;3- 09Mois;B2C;1;1;0;1;1;0;66652.3681249785;0;0;80714.197474932;0;0;0;0;0;0;0;0
62710650;0;0;5- 18Mois;B2C;0;1;0;1;1;0;75895.6854006;0;0;212895.54172;14049.5867768595;0;17582803.8056641;793.45;14000;18845880.1230469;699.583333333333;7500
53480017;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;2107.0964;0;0;288106.621272836;20661.1570247934;0;14865031.4726563;148.316666666667;7904.4;9360546.40527344;342.666666666667;7131.89
72283996;0;0;1- 03Mois;B2B;0;1;0;1;0;0;247616.60205206;0;0;264843.4336421;0;0;0;0;0;0;0;0
65583177;0;1;4- 12Mois;B2C;0;1;0;1;0;0;590367.408704742;0;0;406825.5979;0;0;38316872.0820313;122.7;29137;21727921.5166016;51.7333333333333;94939.84
63702733;1;0;4- 12Mois;B2C;0;1;0;1;1;0;4543.137577;0;0;26134.545664974;0;0;0;830.683333333333;9150;158816.375;1078.4;9350
61826227;0;0;5- 18Mois;B2C;1;1;0;0;0;0;83280.9777;0;0;0;0;0;11162764.1503906;90.4333333333333;15101.5;0;0;0
32278031;1;0;7- 25Mois+;B2C;0;1;0;1;1;0;165379.623393628;0;0;48659.16837;20661.1570247934;0;0;0;0;0;0;0
60137880;0;0;5- 18Mois;B2C;0;1;0;1;1;0;17793.250937286;0;0;65848.44892868;14049.5867768595;0;7223942.85742188;393.833333333333;9574.75;8906020.51757813;552.183333333333;11000.75
39411819;0;1;7- 25Mois+;B2C;0;1;0;1;0;0;0.587244026;0;0;6.0881633;0;0;4239597.02246094;186.75;4899.6;3635177.86425781;106.716666666667;6151
51526120;1;0;7- 25Mois+;B2C;0;1;0;1;1;0;5939.64151198;0;0;127299.1681374;20661.1570247934;0;3536465.98144531;182.65;5676;2628995.05859375;345.066666666667;5550
48102068;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;9.338421772;0;0;11.2782611105;0;0;0;391.583333333333;3524.5;63799.78515625;30.4;2976.28
56592610;0;0;6- 24Mois;B2C;0;1;0;1;1;0;356218.837510561;0;0;265562.7653;24793.3884297521;0;0;0;0;0;0;0
54018845;0;0;6- 24Mois;B2C;0;0;0;0;0;0;0;0;0;0;0;0;510272.275390625;835.45;9998.75;1231512.93945313;512.15;10500
61470989;0;0;5- 18Mois;B2C;1;1;0;1;1;0;48046.288557866;0;0;37795.282155914;0;0;934879.200195313;189.916666666667;15438.9;3149165.83007813;337.216666666667;7888
72358046;1;0;1- 03Mois;B2C;0;1;0;1;1;0;28873.7580902;0;0;114173.74598282;12396.694214876;0;46325317.1171875;327.766666666667;24425.54;50136285.7119141;317.666666666667;48124.59
36551633;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;24.91511626;0;0;21.396545397;0;0;16554298.4882813;13.8333333333333;12053.2;22820743.1425781;2.8;13438.8
56469261;0;0;6- 24Mois;B2C;1;1;0;1;1;0;171027.206438364;0;0;113018.1773375;0;0;15810645.390625;1261.15;12500.42;13577240.8476563;890.616666666667;13597.6
45634405;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;47206.46710335;0;0;69259.20044981;0;0;0;0;0;0;0;0
33837165;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;103256.16665;0;0;76349.89693278;14049.5867768595;0;46979482.4355469;478.733333333333;21814.77;45801162.4101563;839.433333333333;21691
37150386;1;0;7- 25Mois+;B2C;0;1;0;1;1;0;8413.72472787;0;0;72283.09481;24793.3884297521;0;33084884.9638672;1429.45;30509.82;16647202.9873047;2067.98333333333;15292
57465351;0;1;6- 24Mois;B2C;0;1;0;1;1;0;207462.8709;0;0;192094.439416784;24793.3884297521;0;23022128.7705078;152.733333333333;28010;24956145.9550781;120.466666666667;22654
41340841;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;90534.387383;0;0;69097.779015;14049.5867768595;0;0;11.4666666666667;0;0;0;0
53610524;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;108801.55660249;0;0;72319.8712528686;0;0;11438961.5439453;236.133333333333;12786;18881500.8486328;213.983333333333;12951.25
64330014;1;1;4- 12Mois;B2C;0;1;0;1;1;0;78656.1125856;0;0;39172.6774335;0;0;989253.16015625;248.5;3999.47;684856.6484375;184.3;3500.25
69599901;0;1;2- 06Mois;B2C;0;1;0;1;1;0;56763.020153;0;0;77801.7188744202;0;0;15099041.4902344;509.366666666667;23330;8317304.94628906;532.733333333333;21665
61764864;0;1;5- 18Mois;B2B;0;1;1;1;0;1;491575.94665;0;25424;335865.349;0;25424;2601567.78808594;59.1166666666667;5655.75;0;4.93333333333333;160
64706296;0;0;4- 12Mois;B2C;0;1;0;1;0;0;101659.013001627;0;0;126103.149033682;0;0;37471966.5654297;660.966666666667;39703;17479065.734375;486.4;185169.86
49192515;0;0;7- 25Mois+;B2B;0;0;1;0;0;1;0;0;14407;0;0;14407;0;0;0;0;0;0
47718266;1;0;7- 25Mois+;B2C;0;1;0;0;0;0;0.045253754;0;0;0;0;0;100467148.667969;122.333333333333;18150;80190183.8359375;135.5;48159.85
64421436;0;0;4- 12Mois;B2C;1;1;0;1;1;0;66571.6198199741;0;0;40116.6239667912;0;0;0;187.866666666667;4949.34;2923191.61035156;136.916666666667;5000
67223844;1;0;3- 09Mois;B2C;0;1;0;0;0;0;0;0;0;0;0;0;0;0;100;0;9.63333333333333;1550.25
51414459;1;0;7- 25Mois+;B2C;0;1;0;1;0;0;0.012811661;0;0;61357.6442628;0;0;0;0;0;0;0;0
66583112;0;1;3- 09Mois;B2B;0;1;1;1;0;1;123544.523627646;0;25424;72534.510740839;0;25424;0;0;0;0;0;0
31529936;0;0;7- 25Mois+;B2C;1;1;0;1;1;0;103670.054775117;0;0;78913.66623;0;0;0;0;0;0;0;0
69286980;1;0;2- 06Mois;B2C;0;1;0;1;1;0;51794.9880754;0;0;421299.3274;0;0;3246354.00683594;0;7597.04;1873488.98730469;0;6610.36
33836513;0;0;7- 25Mois+;B2C;0;0;0;1;0;0;0;0;0;17777.12651705;0;0;6072390.44433594;281.85;6900;8147775.14355469;294.016666666667;5950
46683688;0;0;7- 25Mois+;B2C;0;1;0;0;0;0;151037.8829;0;0;0;0;0;6908519.56738281;90;8525;0;0;0
39627977;0;1;7- 25Mois+;B2C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74525216;0;1;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;13291807.1025391;1352.96666666667;10000;33402876.6035156;1362.45;10000
50999723;0;0;7- 25Mois+;B2B;1;1;0;1;0;0;253270.004658364;0;0;175782.82172;0;0;54990299.8310547;375.166666666667;32900;60474857.625;700.65;39406
48036417;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;547805.260773563;0;0;119695.387440412;24793.3884297521;0;0;475.966666666667;7500;0;271.95;24802
64484621;0;1;4- 12Mois;B2C;0;1;0;1;1;0;17.80934528;0;0;27652.96407892;8264.46280991736;0;12916108.2568359;218.333333333333;10993.37;11044065.1464844;96.7666666666667;11125
72209793;0;1;1- 03Mois;B2C;0;1;1;1;0;1;844.20626;0;14050;945.410250915;0;14050;50978406.703125;1707.06666666667;41950;53542686.3134766;1617.1;41795.42
46106244;1;0;7- 25Mois+;B2C;0;1;0;0;0;0;0.1755867;0;0;0;0;0;0;0;0;0;0;0
56576364;0;0;6- 24Mois;B2C;0;1;0;1;0;0;3.5656433;0;0;42.37168215;0;0;12947619.2958984;142.733333333333;6900;16452621.9228516;579.633333333333;10500.42
69098495;0;0;2- 06Mois;B2C;0;1;0;1;1;0;43236.351810287;0;0;187830.478565278;20661.1570247934;0;32511905.0078125;175.266666666667;18525;20501476.8710938;411.366666666667;17028.33
70484135;0;0;2- 06Mois;B2C;0;1;0;1;0;0;241534.4386;0;0;156714.71665;0;0;0;0;0;0;0;0
54496496;0;0;6- 24Mois;B2C;0;1;0;1;1;0;300024.4288;0;0;435705.173749591;0;0;4615169.59863281;366.083333333333;6094.64;1800440.42382813;247.7;3841.11
68545164;1;0;3- 09Mois;B2C;0;1;0;1;0;0;1.88383673;0;0;182846.47678547;0;0;45434919.0664063;623.2;26674;36494945.1259766;517.466666666667;25681.5
35108611;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;21.91772632;0;0;1.66528131;0;0;2927174.91308594;1248.23333333333;6354.17;5058536.71191406;1543.7;11172.62
63702256;0;0;4- 12Mois;B2C;0;1;0;1;1;0;22407.27050695;0;0;33424.65621909;8264.46280991736;0;7174036.91796875;388.55;7118.7;8108936.77441406;575.3;7547.14
68085178;0;1;3- 09Mois;B2C;0;1;0;1;1;0;116525.83483606;0;0;182363.908659225;20661.1570247934;0;8024846.87988281;463.383333333333;8350;11592367.2802734;459.2;9700
67450200;0;0;3- 09Mois;B2C;0;1;0;1;1;0;125514.58119;0;0;133025.5421;33057.8512396694;0;757.6708984375;0.75;600;2918819.34179688;51.6;1706.17
47718277;0;1;7- 25Mois+;B2C;0;1;0;1;0;0;2.087511063;0;0;1.775299067;0;0;48400808.3769531;331.3;27100;32577157.6191406;367.283333333333;21547
67571330;0;0;3- 09Mois;B2B;0;1;1;1;0;1;106631.283971359;0;25424;56699.384925613;0;25424;2581441.828125;380.233333333333;9228.67;5493340.75488281;760.083333333333;21420.18
55247298;0;0;6- 24Mois;B2C;0;1;0;0;0;0;59978.4582180832;0;0;0;0;0;13668860.7451172;279.066666666667;11203;12030556.6523438;314.666666666667;9650.25
53390161;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;104773.274615;0;21186;91861.285622532;0;21186;0;24.5;2462;0;0.383333333333333;278
72148696;0;0;1- 03Mois;B2B;0;1;0;1;1;0;69146.270358;0;0;303788.8540578;28925.6198347107;0;14905499.3837891;316.633333333333;12500;20443525.6523438;288.733333333333;6500
54912590;0;0;6- 24Mois;B2C;0;1;0;1;1;0;266007.59535;0;0;203896.39024;24793.3884297521;0;0;0;0;0;0;0
65165723;0;0;4- 12Mois;B2C;0;1;0;1;1;0;464663.789993566;0;0;995963.429;24793.3884297521;0;45768561.8642578;179.516666666667;49537.34;39565287.1064453;280.816666666667;10432
66247991;1;0;3- 09Mois;B2C;0;1;0;1;0;0;0.052877426;0;0;89190.93666;0;0;71798472.6396484;391.916666666667;33286.25;79439663.0976563;712.8;31714.75
69287463;0;1;2- 06Mois;B2B;0;1;1;1;0;1;5402.85972534;0;14407;16636.36523452;0;14407;0;52.1;66934;18027254.1113281;661.283333333333;55004.5
72274122;1;0;1- 03Mois;B2C;0;1;0;1;0;0;5.74828916;0;0;8142.96846316;0;0;18934884.3876953;281.5;10700;32599101.2734375;103.616666666667;13350
74509678;0;0;1- 03Mois;B2C;1;1;0;;0;;52.102406;0;0;0;0;0;0;0;0;0;0.1;10.5
58177931;0;0;5- 18Mois;B2C;0;1;0;1;0;0;130.91340718;0;0;120.16289115;0;0;0;0.75;0;0;5.03333333333333;0
60346989;0;0;5- 18Mois;B2C;1;1;0;1;0;0;28600.47955;0;0;6904.73783;0;0;0;0;0;0;0;0
74901116;0;1;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;34133737.5;1587.91666666667;24731.58;54496585.8232422;918.95;25017
59785528;0;0;5- 18Mois;B2C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49167223;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;204970.0285;0;21186;63211.548907859;0;21186;0;0;0;0;0;0
52940779;0;0;7- 25Mois+;B2B;0;1;1;1;0;1;14999.2397678875;0;21186;9623.68638893906;0;21186;0;0;0;0;0;0
49269302;1;0;7- 25Mois+;B2B;0;1;0;1;1;0;828.6334847424;0;0;21717.3301743;0;0;0;0;0;0;0;0
72817983;0;0;1- 03Mois;B2B;0;0;1;1;0;1;0;0;16864;0.4873056417;0;28288;0;0;0;0;0;0
72783721;0;0;1- 03Mois;B2B;0;0;1;1;0;1;0;0;16864;0.652891157;0;32640;0;0;0;0;0;0
68894378;0;1;3- 09Mois;B2B;0;1;1;1;0;1;354.09153138;0;8264;0;0;16528;0;0;0;0;0;0
74546159;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0
74542873;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0
72444372;0;1;1- 03Mois;B2B;0;1;1;1;0;1;712.18749434;0;16873;406.69337397;0;16864;0;0;0;0;0;0
74543981;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0
74231863;0;0;1- 03Mois;B2B;0;1;1;;0;;0.6037674;0;20799;0;0;0;0;0;0;0;0;0
74231869;0;0;1- 03Mois;B2B;0;1;1;;0;;0.5709629;0;20799;0;0;0;0;0;0;0;0;0
74229174;0;0;1- 03Mois;B2B;0;1;1;;0;;0.454948425;0;20799;0;0;0;0;0;0;0;0;0
74231462;0;0;1- 03Mois;B2B;0;1;1;;0;;0.7615604677;0;20799;0;0;0;0;0;0;0;0;0
72066453;0;0;2- 06Mois;B2B;0;0;0;0;0;1;0;0;0;0;0;8264;0;0;0;0;0;0
73131273;0;0;1- 03Mois;B2B;0;1;1;;0;;0.8992118743;0;28669;0;0;0;0;0;0;0;0;0
73131703;0;0;1- 03Mois;B2B;0;1;1;;0;;0.29519844;0;28669;0;0;0;0;0;0;0;0;0
37762782;0;0;7- 25Mois+;B2C;1;1;0;1;1;0;87054.06583;0;0;167504.2191;0;0;0;0;0;0;0;0
51808922;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;106.5469817;0;0;114.2924904;0;0;0;0;0;0;0;0
52182744;1;0;7- 25Mois+;B2C;0;1;0;1;1;0;30890.59550023;0;0;20034.961780256;4132.23140495868;0;0;0;0;0;0;0
50077531;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;231188.024702315;0;0;190629.1682;0;0;0;0;0;0;0;0
51795151;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;156.6764907;0;0;129.153517;0;0;0;0;0;0;0;0
46803723;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;538159.01973;0;0;233284.4794;24793.3884297521;0;0;0;0;0;0;0
54018765;0;0;6- 24Mois;B2C;0;1;0;1;1;0;65851.5706;0;0;55514.42564;14049.5867768595;0;0;0;0;0;0;0
58173158;0;1;5- 18Mois;B2B;0;1;1;1;0;1;45670.5530159737;0;14407;66237.6528854414;0;14407;0;0;0;0;0;0
49211924;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;215368.93784658;0;21186;184252.235002526;0;21186;0;0;0;0;0;0
51782364;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;39319.553598495;0;21186;18937.689288198;0;21186;0;0;0;0;0;0
69605053;0;0;2- 06Mois;B2B;0;1;1;1;0;1;47.47884408;0;8264;29.67943;0;8264;0;0;0;0;0;0
59638161;0;1;5- 18Mois;B2B;0;1;0;1;0;0;4.19063753;0;0;1.83117679;0;0;0;0;0;0;0;0
64198256;0;0;4- 12Mois;B2C;0;1;0;1;1;0;48502.74964429;0;0;34997.876268;14049.5867768595;0;0;0;0;0;0;0
69071001;0;0;2- 06Mois;B2C;1;1;0;1;1;0;269761.7075411;0;0;135527.869775;0;0;0;0;0;0;0;0
69077961;0;0;2- 06Mois;B2B;0;0;1;0;0;1;0;0;21186;0;0;21186;0;0;0;0;0;0
69599240;0;0;2- 06Mois;B2B;0;1;0;1;1;0;358217.3185;0;0;350562.058;12396.694214876;0;0;0;0;0;0;0
72920809;0;0;1- 03Mois;B2C;0;1;1;1;0;1;118852.543983051;0;14050;77.48556348;0;14050;0;0;0;0;0;0
69560571;0;0;2- 06Mois;B2B;0;1;1;1;0;1;501.11590778;0;8264;0;0;8264;0;0;0;0;0;0
72842091;0;1;1- 03Mois;B2B;0;1;1;1;0;1;74.9734156;0;16864;0.413002014;0;16864;0;0;0;0;0;0
64299367;0;0;4- 12Mois;B2B;1;1;0;1;1;0;52587.221440816;0;0;46584.6263407;0;0;0;0;0;0;0;0
55892754;0;0;6- 24Mois;B2B;0;1;0;0;0;0;40046.056309655;0;0;0;0;0;0;0;0;0;0;0
73019037;0;0;1- 03Mois;B2C;1;1;0;;0;;34253.3189627956;0;0;0;0;0;0;0;0;0;0;0
68381598;0;0;3- 09Mois;B2C;1;1;0;1;1;0;192721.405234709;0;0;230170.42174;0;0;0;0;0;0;0;0
65547362;0;0;4- 12Mois;B2C;0;0;0;1;0;0;0;0;0;0.0357341767;0;0;0;0;0;0;0;0
62751696;0;0;5- 18Mois;B2C;0;1;0;1;0;0;217.3543087;0;0;657.82648589;0;0;0;0;0;0;0;0
61799904;0;0;5- 18Mois;B2C;1;1;0;1;0;0;305158.216867121;0;0;259253.037192325;0;0;0;0;0;0;0;0
69780744;1;0;2- 06Mois;B2B;0;1;0;1;0;0;0.001455307;0;0;0;0;0;0;0;0;0;0;0
31540247;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;31210.375789592;0;0;54561.48893;14049.5867768595;0;0;0;0;0;0;0
73399966;0;0;1- 03Mois;B2C;1;1;0;;0;;19093.028065;0;0;0;0;0;0;0;0;0;0;0
72331941;0;1;1- 03Mois;B2B;0;1;1;0;0;1;13279.82977;0;24793;0;0;24793;0;0;0;0;0;0
69748529;0;1;2- 06Mois;B2B;0;1;1;1;0;1;191207.751561;0;25424;124581.523704;0;25424;0;0;0;0;0;0
47438605;0;0;7- 25Mois+;B2C;0;1;0;0;0;0;142016.8746;0;0;0;0;0;0;0;0;0;0;0
72358882;0;0;1- 03Mois;B2C;0;1;0;1;0;0;214787.866316;0;0;48791.21200666;0;0;0;0;0;0;0;0
73395422;0;0;1- 03Mois;B2C;1;1;0;;0;;93756.098011476;0;0;0;0;0;0;0;0;0;0;0
72151329;0;0;1- 03Mois;B2C;0;1;0;1;0;0;2.089225771;0;0;2.909465773;0;0;0;0;0;0;0;0
54922413;0;1;6- 24Mois;B2B;0;1;1;1;0;1;61133.5111890991;0;14407;42785.429756;0;14407;0;0;0;0;0;0
62755077;0;1;5- 18Mois;B2B;0;1;1;1;0;1;178132.2678432;0;25424;172303.858543102;0;25424;0;0;0;0;0;0
73140582;0;1;1- 03Mois;B2B;0;0;1;;0;;0;0;14050;0;0;0;0;0;0;0;0;0
73126410;0;1;1- 03Mois;B2B;0;0;1;;0;;0;0;28100;0;0;0;0;0;0;0;0;0
53966861;0;0;7- 25Mois+;B2C;1;1;0;1;1;0;65359.0555697;0;0;80571.610641907;0;0;0;0;0;0;0;0
72821703;0;0;1- 03Mois;B2C;0;1;0;1;1;0;16690.480100948;0;0;4886.46967;0;0;0;0;0;0;0;0
74222412;0;0;1- 03Mois;B2B;0;1;1;;0;;0.557809826;0;16528;0;0;0;0;0;0;0;0;0
72785266;0;1;1- 03Mois;B2B;0;1;1;1;0;1;1300.39535012;0;25443;1126.2049538017;0;32911;0;0;0;0;0;0
70500528;0;0;2- 06Mois;B2C;0;1;0;0;0;0;6.6029844;0;0;0;0;0;0;0;0;0;0;0
64169576;0;0;4- 12Mois;B2C;1;1;0;1;1;0;494825.0464;0;0;361717.962563;0;0;0;0;0;0;0;0
72157620;0;0;1- 03Mois;B2C;0;1;0;1;1;0;52352.4053404;0;0;20661.86251427;413.223140495868;0;0;0;0;0;0;0
69654663;0;1;2- 06Mois;B2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72818248;0;0;1- 03Mois;B2C;0;1;0;1;1;0;44843.367357056;0;0;25457.0290547333;8264.46280991736;0;0;0;0;0;0;0
54148140;0;0;6- 24Mois;B2C;0;1;0;1;0;0;109.93779111;0;0;113.4988936;0;0;0;0;0;0;0;0
49162164;0;1;7- 25Mois+;B2B;1;1;0;1;1;0;28463.087393893;0;0;32578.382479627;0;0;0;0;0;0;0;0
31647280;0;1;7- 25Mois+;B2B;0;0;1;0;0;1;0;0;58475;0;0;58475;0;0;0;0;0;0
72210900;0;0;1- 03Mois;B2C;0;1;0;1;1;0;253748.820955759;0;0;325847.3953;0;0;0;0;0;0;0;0
50997103;0;0;7- 25Mois+;B2B;1;1;0;1;1;0;203273.95747396;0;0;178913.1101622;0;0;0;0;0;0;0;0
72157122;0;0;1- 03Mois;B2C;0;1;0;1;1;0;178724.99077;0;0;164359.14532607;30578.5123966942;0;0;0;0;0;0;0
58765692;0;0;5- 18Mois;B2C;1;1;0;1;1;0;164722.25173;0;0;131665.9635957;0;0;0;0;0;0;0;0
52264199;1;0;7- 25Mois+;B2C;0;1;0;0;0;0;0.05093193;0;0;0;0;0;0;0;0;0;0;0
58789875;0;1;5- 18Mois;B2C;1;1;0;1;1;0;65306.4606362375;0;0;58153.5535554335;0;0;0;0;0;0;0;0
72175374;0;0;1- 03Mois;B2B;0;0;0;1;0;0;0;0;0;0.2716026284;0;0;0;0;0;0;0;0
55754190;0;0;6- 24Mois;B2B;0;1;0;1;0;0;245910.5314;0;0;613239.0173;0;0;0;0;0;0;0;0
58379300;0;0;5- 18Mois;B2C;0;1;0;1;0;0;58950.3735232561;0;0;77703.6180639368;0;0;0;0;0;0;0;0
73113870;0;1;1- 03Mois;B2C;1;1;0;;0;;554493.927489553;0;0;0;0;0;0;0;0;0;0;0
58456862;0;0;5- 18Mois;B2C;0;1;0;1;1;0;61524.9615960931;0;0;70668.795578744;24793.3884297521;0;0;0;0;0;0;0
74935006;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0
46277672;1;0;7- 25Mois+;B2C;0;1;0;1;0;0;0.035526276;0;0;18166.48788754;0;0;0;0;0;0;0;0
70501126;0;0;2- 06Mois;B2C;0;1;0;1;1;0;216098.9496325;0;0;190448.3322833;20661.1570247934;0;0;0;0;0;0;0
72176490;0;1;1- 03Mois;B2C;0;1;0;1;1;0;856831.6661163;0;0;795677.8113052;24793.3884297521;0;0;0;0;0;0;0
43433086;0;0;7- 25Mois+;B2C;0;1;0;0;0;0;5.4173764;0;0;0;0;0;0;0;0;0;0;0
72138572;0;1;1- 03Mois;B2B;0;1;0;1;0;0;14.55614187;0;0;516.0720812907;0;0;0;0;0;0;0;0
73113079;0;0;1- 03Mois;B2C;1;1;0;;0;;43307.030884148;0;0;0;0;0;0;0;0;0;0;0
59149507;0;0;5- 18Mois;B2B;0;0;1;0;0;0;0;0;28814;0;0;0;0;0;0;0;0;0
53768885;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;231165.746113077;0;0;120010.148060353;8264.46280991736;0;0;0;0;0;0;0
42393917;1;0;7- 25Mois+;B2C;0;1;0;1;0;0;0.62738797;0;0;0.82532692;0;0;0;0;0;0;0;0
74229957;0;0;1- 03Mois;B2C;1;1;0;;0;;110022.85081;0;0;0;0;0;0;0;0;0;0;0
49166563;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;311253.25689346;0;25424;265678.5286;0;25424;0;0;0;0;0;0
54152271;0;0;6- 24Mois;B2C;1;1;0;1;0;0;491988.239;0;0;452044.8795;0;0;0;0;0;0;0;0
51291016;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;124961.8638836;0;25424;125024.4796664;0;25424;0;0;0;0;0;0
51289542;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;293089.1189;0;25424;275298.237714;0;25424;0;0;0;0;0;0
49252917;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;554859.268552392;0;25424;375556.377642479;0;25424;0;0;0;0;0;0
51289619;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;4325.290616825;0;25424;3893.043132132;0;25424;0;0;0;0;0;0
49184854;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;44179.22146;0;25424;33033.98452;0;25424;0;0;0;0;0;0
49251775;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;67746.729003523;0;25424;20614.114849;0;25424;0;0;0;0;0;0
49188611;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;221350.727383086;0;25424;109074.70542595;0;25424;0;0;0;0;0;0
49190812;0;1;7- 25Mois+;B2B;0;0;1;0;0;1;0;0;25424;0;0;25424;0;0;0;0;0;0
72215890;0;0;1- 03Mois;B2C;0;1;0;1;1;0;179665.484381895;0;0;170172.844354591;24793.3884297521;0;0;0;0;0;0;0
74549711;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0
50346930;0;0;7- 25Mois+;B2B;0;1;1;1;0;1;115989.1364;0;21186;21123.15419;0;21186;0;0;0;0;0;0
49256787;0;0;7- 25Mois+;B2B;0;1;1;1;0;1;27511.084458968;0;25424;39616.8547397341;0;25424;0;0;0;0;0;0
51913673;0;0;7- 25Mois+;B2B;0;1;1;1;0;1;484295.6218;0;25424;321690.52126;0;25424;0;0;0;0;0;0
72916038;1;0;1- 03Mois;B2C;0;1;0;1;1;0;20671.134882251;0;0;8709.548949;0;0;0;0;0;0;0;0
63064742;0;0;5- 18Mois;B2B;1;1;0;1;1;0;81012.8198970228;0;0;29835.113892;0;0;0.14453125;81.55;3000;31239.888671875;229.3;4000
74943306;0;1;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;84127791.2285156;1389.6;76101;88971854.6171875;1593.9;73540
71174750;0;0;2- 06Mois;B2B;0;1;1;1;0;1;615.323384263;0;16864;509.258717855;0;16864;0;0;0;0;0;0
65258067;0;0;4- 12Mois;B2C;0;0;0;0;0;0;0;0;0;0;0;0;19444322.2597656;410.1;14999;18174649.265625;119.5;7000
68234707;0;0;3- 09Mois;B2C;0;1;0;1;0;0;10.36582945;0;0;175856.5256585;0;0;0;0;0;0;0;0
74811716;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;11931284.0029297;43.1166666666667;11039.25;11638112.5263672;27.5166666666667;12496.75
72174804;0;0;1- 03Mois;B2B;1;1;0;1;1;0;354933.15802016;0;0;322859.411774876;0;0;14831645.4384766;14.8666666666667;10399.75;12953930.6396484;47.0333333333333;12680.25
64714497;0;0;4- 12Mois;B2C;1;1;0;1;1;0;37774.4296607;0;0;21428.4414236;0;0;0;0;0;0;0;0
66914826;0;0;3- 09Mois;B2C;0;1;0;1;0;0;26.4415322;0;0;20.45213317;0;0;0;0;0;0;0;0
64722905;0;0;4- 12Mois;B2C;0;1;0;1;0;0;28612.155364782;0;0;13467.28105015;0;0;6458535.50878906;1693.18333333333;23550;13878598.7402344;1574.33333333333;23311.25
74820228;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;11714519.9228516;228.633333333333;14000;0;0;0
72913135;0;0;1- 03Mois;B2C;0;1;0;1;1;0;158279.355282343;0;0;51403.41382284;0;0;0;0;0;0;0;0
